household_id,week,category,quantity,price,savings_post
4,0,3,164.0,1.0698542983008,0.004353470628446432
5,0,3,164.0,1.091251384266816,0.001700930709458398
8,0,3,98.0,1.0574225913545445,0.00307836313399331
0,0,3,31.0,1.0246424910225538,0.017726390310074308
2,0,3,103.0,1.0451353408430049,0.010781175645306007
9,0,3,76.0,1.066038047659865,0.03307592296543124
1,0,3,86.0,1.0873588086130623,0.016736707235433995
4,0,3,91.0,1.1091059847853235,0.004353470628446432
5,0,3,21.0,1.13128810448103,0.001700930709458398
5,0,3,1.0,0.7655300350307304,0.001700930709458398
9,0,3,1.0,0.604199599154296,0.03307592296543124
4,0,3,1.0,0.5854694115805128,0.004353470628446432
7,0,3,1.0,0.5673198598215169,0.029714225430514246
0,0,3,1.0,0.5222462969586974,0.017726390310074308
8,0,3,1.0,0.3915769981593395,0.00307836313399331
1,0,3,1.0,0.20503321103943914,0.016736707235433995
9,0,3,1.0,0.14604598497083512,0.03307592296543124
5,0,3,1.0,0.13444263146490226,0.001700930709458398
7,0,3,1.0,0.1371314840942003,0.029714225430514246
0,0,3,1.0,0.1262363876829161,0.017726390310074308
4,0,3,1.0,0.11039656134743298,0.004353470628446432
3,0,3,1.0,0.060846973478699586,0.006523195909725853
8,0,3,1.0,0.043341545153295226,0.00307836313399331
5,0,3,1.0,0.032497218736731476,0.001700930709458398
9,1,0,15.0,1.2682417945625455,1.0562676380505431e-156
6,1,0,12.0,1.2936066304537963,1.3725257205486556e-155
7,1,0,15.0,1.3194787630628724,1.813197869595786e-155
3,1,0,15.0,1.3458683383241299,1.6707817839977773e-155
0,1,0,15.0,1.3727857050906125,1.424423249661566e-155
2,1,0,15.0,1.4002414191924248,1.1464595605418543e-155
4,1,0,15.0,1.4282462475762734,6.643203227179137e-156
8,1,0,15.0,1.4568111725277988,3.6613311063880084e-156
5,1,0,15.0,1.485947395978355,6.25955109155931e-156
1,1,0,15.0,1.515666343897922,4.1695238076563546e-156
9,1,0,15.0,1.5459796707758806,1.0562676380505431e-156
6,1,0,12.0,1.5768992641913981,1.3725257205486556e-155
7,1,0,15.0,1.6084372494752261,1.813197869595786e-155
3,1,0,15.0,1.6406059944647307,1.6707817839977773e-155
0,1,0,15.0,1.6734181143540252,1.424423249661566e-155
2,1,0,15.0,1.7068864766411058,1.1464595605418543e-155
4,1,0,15.0,1.741024206173928,6.643203227179137e-156
8,1,0,15.0,1.7758446902974065,3.6613311063880084e-156
5,1,0,15.0,1.8113615841033548,6.25955109155931e-156
1,1,0,15.0,1.847588815785422,4.1695238076563546e-156
9,1,0,15.0,1.8845405921011305,1.0562676380505431e-156
6,1,0,12.0,1.9222314039431532,1.3725257205486556e-155
7,1,0,15.0,1.9606760320220162,1.813197869595786e-155
3,1,0,1.0,1.9998895526624565,1.6707817839977773e-155
8,1,1,46.0,1.2433743083946525,3.6613311063880084e-156
0,1,1,46.0,1.2682417945625455,1.424423249661566e-155
3,1,1,46.0,1.2936066304537963,1.6707817839977773e-155
2,1,1,46.0,1.3194787630628724,1.1464595605418543e-155
7,1,1,46.0,1.3458683383241299,1.813197869595786e-155
5,1,1,46.0,1.3727857050906125,6.25955109155931e-156
9,1,1,46.0,1.4002414191924248,1.0562676380505431e-156
4,1,1,46.0,1.4282462475762734,6.643203227179137e-156
1,1,1,46.0,1.4568111725277988,4.1695238076563546e-156
6,1,1,39.0,1.485947395978355,1.3725257205486556e-155
8,1,1,46.0,1.515666343897922,3.6613311063880084e-156
0,1,1,46.0,1.5459796707758806,1.424423249661566e-155
3,1,1,46.0,1.5768992641913981,1.6707817839977773e-155
2,1,1,46.0,1.6084372494752261,1.1464595605418543e-155
7,1,1,46.0,1.6406059944647307,1.813197869595786e-155
5,1,1,46.0,1.6734181143540252,6.25955109155931e-156
9,1,1,28.0,1.7068864766411058,1.0562676380505431e-156
5,1,2,11.0,1.1812055929749194,6.25955109155931e-156
7,1,2,11.0,1.2048297048344179,1.813197869595786e-155
4,1,2,11.0,1.2289262989311063,6.643203227179137e-156
9,1,2,11.0,1.2535048249097285,1.0562676380505431e-156
8,1,2,11.0,1.2785749214079232,3.6613311063880084e-156
2,1,2,11.0,1.3041464198360817,1.1464595605418543e-155
6,1,2,9.0,1.3302293482328034,1.3725257205486556e-155
3,1,2,11.0,1.3568339351974594,1.6707817839977773e-155
0,1,2,11.0,1.3839706139014087,1.424423249661566e-155
1,1,2,11.0,1.411650026179437,4.1695238076563546e-156
5,1,2,11.0,1.4398830267030256,6.25955109155931e-156
7,1,2,11.0,1.4686806872370861,1.813197869595786e-155
4,1,2,11.0,1.498054300981828,6.643203227179137e-156
9,1,2,11.0,1.5280153870014646,1.0562676380505431e-156
8,1,2,11.0,1.558575694741494,3.6613311063880084e-156
2,1,2,11.0,1.5897472086363238,1.1464595605418543e-155
6,1,2,9.0,1.6215421528090503,1.3725257205486556e-155
3,1,2,11.0,1.6539729958652314,1.6707817839977773e-155
0,1,2,2.0,1.6870524557825362,1.424423249661566e-155
0,1,3,4832.0,0.1,1.424423249661566e-155
3,1,3,4832.0,0.10200000000000001,1.6707817839977773e-155
9,1,3,4832.0,0.10404000000000001,1.0562676380505431e-156
6,1,3,4094.0,0.10612080000000002,1.3725257205486556e-155
8,1,3,4747.0,0.10824321600000002,3.6613311063880084e-156
2,1,3,4595.0,0.11040808032000002,1.1464595605418543e-155
1,1,3,4832.0,0.11261624192640002,4.1695238076563546e-156
5,1,3,4371.0,0.11486856676492802,6.25955109155931e-156
7,1,3,4100.0,0.11716593810022657,1.813197869595786e-155
4,1,3,4830.0,0.11950925686223111,6.643203227179137e-156
0,1,3,357.0,0.12189944199947574,1.424423249661566e-155
3,1,3,126.0,0.12433743083946525,1.6707817839977773e-155
9,1,3,35.0,0.12682417945625454,1.0562676380505431e-156
6,1,3,262.0,0.12936066304537963,1.3725257205486556e-155
1,1,3,364.0,0.11908295836642421,4.1695238076563546e-156
9,1,3,1.0,0.09398700562834608,1.0562676380505431e-156
6,1,3,1.0,0.095866745740913,1.3725257205486556e-155
0,1,3,1.0,0.07188028472224896,1.424423249661566e-155
8,1,3,1.0,0.06286092629601296,3.6613311063880084e-156
2,1,3,1.0,0.06411814482193322,1.1464595605418543e-155
4,1,3,1.0,0.056072760305039084,6.643203227179137e-156
7,1,3,1.0,0.03794381112163998,1.813197869595786e-155
3,1,3,1.0,0.034929175328025676,1.6707817839977773e-155
1,1,3,1.0,0.029019032244263162,4.1695238076563546e-156
7,1,3,1.0,0.016836148782676655,1.813197869595786e-155
9,1,3,1.0,0.014723590923798345,1.0562676380505431e-156
8,1,3,1.0,0.014267159605160595,3.6613311063880084e-156
2,1,3,1.0,0.014552502797263807,1.1464595605418543e-155
5,1,3,1.0,0.01410137521054863,6.25955109155931e-156
1,1,3,1.0,0.009542243232430083,4.1695238076563546e-156
4,1,3,1.0,0.005259372337365603,6.643203227179137e-156
2,1,3,1.0,0.0041509940990256886,1.1464595605418543e-155
0,1,3,1.0,0.0034486308501169324,1.424423249661566e-155
3,1,3,1.0,0.003517603467119271,1.6707817839977773e-155
9,1,3,1.0,0.0035879555364616567,1.0562676380505431e-156
8,1,3,1.0,0.002081646029027689,3.6613311063880084e-156
5,1,3,1.0,0.0019162592520214391,6.25955109155931e-156
6,1,3,1.0,0.0015124201781326414,1.3725257205486556e-155
1,1,3,1.0,0.0013922583949800029,4.1695238076563546e-156
7,1,3,1.0,0.0008077550376080474,1.813197869595786e-155
0,1,3,1.0,0.0007827146314421979,1.424423249661566e-155
8,1,3,1.0,0.0006845015562754094,3.6613311063880084e-156
2,1,3,1.0,0.0006981915874009176,1.1464595605418543e-155
1,1,3,1.0,0.00042639375592325873,4.1695238076563546e-156
0,1,3,1.0,0.00037289093341439804,1.424423249661566e-155
9,1,3,1.0,0.0003613313144785517,1.0562676380505431e-156
6,1,3,1.0,0.00036855794076812273,1.3725257205486556e-155
7,1,3,1.0,0.000306196601167621,1.813197869595786e-155
3,1,3,1.0,0.00028186928120485353,1.6707817839977773e-155
8,1,3,1.0,9.301805112274546e-05,3.6613311063880084e-156
2,1,3,1.0,9.487841214520037e-05,1.1464595605418543e-155
9,1,3,1.0,7.113923839057953e-05,1.0562676380505431e-156
1,1,3,1.0,6.221286460542558e-05,4.1695238076563546e-156
5,1,3,1.0,6.345712189753409e-05,6.25955109155931e-156
8,1,3,1.0,4.757975202346499e-05,3.6613311063880084e-156
7,1,3,1.0,4.160956368894066e-05,1.813197869595786e-155
6,1,3,1.0,3.456907467810352e-05,1.3725257205486556e-155
2,1,3,1.0,3.349743336308231e-05,1.1464595605418543e-155
9,1,3,1.0,2.5116165454392183e-05,1.0562676380505431e-156
4,1,3,1.0,1.883194334010185e-05,6.643203227179137e-156
8,1,3,1.0,9.367544926590786e-06,3.6613311063880084e-156
1,1,3,1.0,9.077151033866472e-06,4.1695238076563546e-156
3,1,3,1.0,7.541264174263767e-06,1.6707817839977773e-155
5,1,3,1.0,5.95199219195092e-06,6.25955109155931e-156
7,1,3,1.0,6.071032035789938e-06,1.813197869595786e-155
9,1,3,1.0,5.309254113519105e-06,1.0562676380505431e-156
8,1,3,1.0,3.0803023142826165e-06,3.6613311063880084e-156
5,1,3,1.0,2.835572295412862e-06,6.25955109155931e-156
2,1,3,1.0,2.0197896074501046e-06,1.1464595605418543e-155
7,1,3,1.0,1.8593173231381936e-06,1.813197869595786e-155
1,1,3,1.0,1.3243992446610067e-06,4.1695238076563546e-156
4,1,3,1.0,1.2191757246726896e-06,6.643203227179137e-156
7,1,3,1.0,4.939595356478002e-07,1.813197869595786e-155
6,1,3,1.0,4.103797916128756e-07,1.3725257205486556e-155
4,1,3,1.0,3.2389494108297074e-07,6.643203227179137e-156
0,1,3,1.0,3.3037283990463017e-07,1.424423249661566e-155
3,1,3,1.0,2.0176255143142894e-07,1.6707817839977773e-155
8,1,3,1.0,1.1120491857809468e-07,3.6613311063880084e-156
7,1,3,1.0,9.72512034072118e-08,1.813197869595786e-155
4,1,3,1.0,9.919622747535604e-08,6.643203227179137e-156
0,1,3,1.0,1.0118015202486316e-07,1.424423249661566e-155
5,1,3,1.0,7.586424343059519e-08,6.25955109155931e-156
6,1,3,1.0,5.987635151254323e-08,1.3725257205486556e-155
1,1,3,1.0,5.5119175384871666e-08,4.1695238076563546e-156
7,1,3,1.0,3.1978827886019716e-08,1.813197869595786e-155
4,1,3,1.0,1.952984363948448e-08,6.643203227179137e-156
0,1,3,1.0,1.992044051227417e-08,1.424423249661566e-155
9,1,3,1.0,1.930290685639367e-08,1.0562676380505431e-156
2,1,3,1.0,1.7769290906653193e-08,1.1464595605418543e-155
1,1,3,1.0,1.8124676724786258e-08,4.1695238076563546e-156
3,1,3,1.0,1.5057915720999293e-08,1.6707817839977773e-155
6,1,3,1.0,1.4591120333648313e-08,1.3725257205486556e-155
5,1,3,1.0,1.2760263031982956e-08,6.25955109155931e-156
4,1,3,1.0,7.403199565865078e-09,6.643203227179137e-156
8,1,3,1.0,6.1505513627222786e-09,3.6613311063880084e-156
7,1,3,1.0,5.378795554106293e-09,1.813197869595786e-155
0,1,3,1.0,5.212052891928999e-09,1.424423249661566e-155
2,1,3,1.0,4.330154648922878e-09,1.1464595605418543e-155
6,1,3,1.0,3.084386658980515e-09,1.3725257205486556e-155
1,1,3,1.0,2.839332138924513e-09,4.1695238076563546e-156
5,1,3,1.0,1.7340132950276382e-09,6.25955109155931e-156
0,1,3,1.0,1.5962459387376922e-09,1.424423249661566e-155
9,1,3,1.0,1.5467623146368237e-09,1.0562676380505431e-156
5,1,3,1.0,7.694036250769452e-10,6.25955109155931e-156
7,1,3,1.0,4.698837789478329e-10,1.813197869595786e-155
6,1,3,1.0,3.903777402211609e-10,1.3725257205486556e-155
2,1,3,1.0,3.7827603027430494e-10,1.1464595605418543e-155
0,1,3,1.0,3.142703547012827e-10,1.424423249661566e-155
9,1,3,1.0,3.0452797370554295e-10,1.0562676380505431e-156
8,1,3,1.0,2.950876065206711e-10,3.6613311063880084e-156
1,1,3,1.0,1.712027749749693e-10,4.1695238076563546e-156
7,1,3,1.0,1.6589548895074526e-10,1.813197869595786e-155
3,1,3,1.0,1.5271509235360855e-10,1.6707817839977773e-155
2,1,3,1.0,1.3355278435280863e-10,1.1464595605418543e-155
5,1,3,1.0,1.2941264803787156e-10,6.25955109155931e-156
6,1,3,1.0,1.0213978092556378e-10,1.3725257205486556e-155
7,1,3,1.0,5.080723584033386e-11,1.813197869595786e-155
1,1,3,1.0,3.6190199452710926e-11,4.1695238076563546e-156
4,1,3,1.0,3.3314888106193037e-11,6.643203227179137e-156
0,1,3,1.0,3.39811858683169e-11,1.424423249661566e-155
3,1,3,1.0,3.466080958568324e-11,1.6707817839977773e-155
5,1,3,1.0,2.735627121043334e-11,6.25955109155931e-156
9,1,3,1.0,2.2727490955144875e-11,1.0562676380505431e-156
7,1,3,1.0,1.793782124346066e-11,1.813197869595786e-155
0,1,3,1.0,1.0407095066089441e-11,1.424423249661566e-155
6,1,3,1.0,9.580251363088636e-12,1.3725257205486556e-155
8,1,3,1.0,9.77185639035041e-12,3.6613311063880084e-156
1,1,3,1.0,9.468928842249547e-12,4.1695238076563546e-156
9,1,3,1.0,7.473414169410175e-12,1.0562676380505431e-156
2,1,3,1.0,6.8796514136505364e-12,1.1464595605418543e-155
3,1,3,1.0,5.429809982938265e-12,1.6707817839977773e-155
7,1,3,1.0,4.071237471814439e-12,1.813197869595786e-155
0,1,3,1.0,3.945029110188192e-12,1.424423249661566e-155
5,1,3,1.0,2.9579580853224763e-12,6.25955109155931e-156
8,1,3,1.0,2.217858421355788e-12,3.6613311063880084e-156
1,1,3,1.0,2.1491048102937584e-12,4.1695238076563546e-156
6,1,3,1.0,1.6113853085131227e-12,1.3725257205486556e-155
4,1,3,1.0,1.2717964193889106e-12,6.643203227179137e-156
9,1,3,1.0,1.1707521938684616e-12,1.0562676380505431e-156
7,1,3,1.0,9.240238447547542e-13,1.813197869595786e-155
3,1,3,1.0,8.506101502889889e-13,1.6707817839977773e-155
0,1,3,1.0,5.755983958188466e-13,1.424423249661566e-155
8,1,3,1.0,5.033737481074872e-13,3.6613311063880084e-156
2,1,3,1.0,5.13441223069637e-13,1.1464595605418543e-155
5,1,3,1.0,4.975245451544782e-13,6.25955109155931e-156
6,1,3,1.0,3.926745091584711e-13,1.3725257205486556e-155
3,1,3,1.0,2.7970364007008044e-13,1.6707817839977773e-155
8,1,3,1.0,1.5416349713718379e-13,3.6613311063880084e-156
7,1,3,1.0,1.348194469251528e-13,1.813197869595786e-155
4,1,3,1.0,1.3751583586365588e-13,6.643203227179137e-156
2,1,3,1.0,1.0853527504358923e-13,1.1464595605418543e-155
0,1,3,1.0,9.017071306584188e-14,1.424423249661566e-155
1,1,3,1.0,7.116782646895323e-14,4.1695238076563546e-156
5,1,3,1.0,7.25911829983323e-14,6.25955109155931e-156
6,1,3,1.0,5.72930671073773e-14,1.3725257205486556e-155
7,1,3,1.0,4.759887246544079e-14,1.813197869595786e-155
3,1,3,1.0,4.381714204806152e-14,1.6707817839977773e-155
9,1,3,1.0,4.469348488902275e-14,1.0562676380505431e-156
2,1,3,1.0,4.1142587514589894e-14,1.1464595605418543e-155
0,1,3,1.0,3.418111256524154e-14,1.424423249661566e-155
4,1,3,1.0,2.3129977408771978e-14,6.643203227179137e-156
1,1,3,1.0,1.7342711999998283e-14,4.1695238076563546e-156
3,1,3,1.0,8.626758846653925e-15,1.6707817839977773e-155
6,1,3,1.0,8.359329322407652e-15,1.3725257205486556e-155
1,1,3,1.0,7.695180607742363e-15,4.1695238076563546e-156
0,1,3,1.0,6.729608583034369e-15,1.424423249661566e-155
4,1,3,1.0,4.5538510251345e-15,6.643203227179137e-156
2,1,3,1.0,3.5941567777731875e-15,1.1464595605418543e-155
6,1,3,1.0,2.560132400445695e-15,1.3725257205486556e-155
5,1,3,1.0,2.2388933871687697e-15,6.25955109155931e-156
7,1,3,1.0,2.283671254912145e-15,1.813197869595786e-155
2,1,3,1.0,1.025206714154684e-15,1.1464595605418543e-155
5,1,3,1.0,9.934253060158889e-16,6.25955109155931e-156
6,1,3,1.0,7.840674359177025e-16,1.3725257205486556e-155
1,1,3,1.0,7.21773278134041e-16,4.1695238076563546e-156
0,1,3,1.0,6.312069716269768e-16,1.424423249661566e-155
9,1,3,1.0,6.116395555065405e-16,1.0562676380505431e-156
4,1,3,1.0,4.586035027831041e-16,6.643203227179137e-156
3,1,3,1.0,2.6607078899536395e-16,1.6707817839977773e-155
1,1,3,1.0,2.2105064699073822e-16,4.1695238076563546e-156
9,1,3,1.0,1.744656724007444e-16,1.0562676380505431e-156
8,1,3,1.0,1.690572365563213e-16,3.6613311063880084e-156
4,1,3,1.0,1.404521392985092e-16,6.643203227179137e-156
7,1,3,1.0,9.504239520546619e-17,1.813197869595786e-155
0,1,3,1.0,9.209608095409674e-17,1.424423249661566e-155
6,1,3,1.0,8.477904732229375e-17,1.3725257205486556e-155
8,1,3,1.0,5.177555425140174e-17,3.6613311063880084e-156
2,1,3,1.0,5.2811065336429776e-17,1.1464595605418543e-155
5,1,3,1.0,5.1173922311000456e-17,6.25955109155931e-156
4,1,3,1.0,4.958753071935944e-17,6.643203227179137e-156
7,1,3,1.0,3.3555328636725e-17,1.813197869595786e-155
0,1,3,1.0,3.2515113448986525e-17,1.424423249661566e-155
3,1,3,1.0,3.316541571796626e-17,1.6707817839977773e-155
6,1,3,1.0,1.9241781351181678e-17,1.3725257205486556e-155
8,1,3,1.0,1.962661697820531e-17,3.6613311063880084e-156
7,1,3,1.0,1.027667181626723e-17,1.813197869595786e-155
0,1,3,1.0,9.958094989962944e-18,1.424423249661566e-155
9,1,3,1.0,9.649394045274093e-18,1.0562676380505431e-156
6,1,3,1.0,9.842381926179574e-18,1.3725257205486556e-155
5,1,3,1.0,8.607384448037376e-18,6.25955109155931e-156
2,1,3,1.0,6.131074733519451e-18,1.1464595605418543e-155
1,1,3,1.0,6.25369622818984e-18,4.1695238076563546e-156
4,1,3,1.0,5.756840062860157e-18,6.643203227179137e-156
0,1,3,1.0,3.515769454900201e-18,1.424423249661566e-155
3,1,3,1.0,3.586084843998205e-18,1.6707817839977773e-155
9,1,3,1.0,2.1900638926115163e-18,1.0562676380505431e-156
6,1,3,1.0,2.2338651704637465e-18,1.3725257205486556e-155
8,1,3,1.0,2.2785424738730215e-18,3.6613311063880084e-156
4,1,3,1.0,1.8930048275772384e-18,6.643203227179137e-156
1,1,3,1.0,1.4193631476193244e-18,4.1695238076563546e-156
3,1,3,1.0,1.1792017578507246e-18,1.6707817839977773e-155
8,1,3,1.0,6.499374365490359e-19,3.6613311063880084e-156
2,1,3,1.0,6.629361852800167e-19,1.1464595605418543e-155
5,1,3,1.0,6.423851635363361e-19,6.25955109155931e-156
4,1,3,1.0,6.224712234667097e-19,6.643203227179137e-156
3,1,3,1.0,6.031746155392417e-19,1.6707817839977773e-155
6,1,3,1.0,5.844762024575251e-19,1.3725257205486556e-155
1,1,3,1.0,3.221441642366067e-19,4.1695238076563546e-156
2,1,3,1.0,2.1799136078260617e-19,1.1464595605418543e-155
5,1,3,1.0,2.1123362859834538e-19,6.25955109155931e-156
0,1,3,1.0,1.1642506650803274e-19,1.424423249661566e-155
8,1,3,1.0,1.0181634022527105e-19,3.6613311063880084e-156
1,1,3,1.0,9.866003367828764e-20,4.1695238076563546e-156
9,1,3,1.0,7.78680784204343e-20,1.0562676380505431e-156
6,1,3,1.0,7.942543998884299e-20,1.3725257205486556e-155
7,1,3,1.0,6.598636762551079e-20,1.813197869595786e-155
2,1,3,1.0,2.96232073626357e-20,1.1464595605418543e-155
1,1,3,1.0,3.0215671509888414e-20,4.1695238076563546e-156
4,1,3,1.0,2.781503640842778e-20,6.643203227179137e-156
3,1,3,1.0,2.6952770279766513e-20,1.6707817839977773e-155
8,1,3,1.0,1.4855485337348052e-20,3.6613311063880084e-156
7,1,3,1.0,1.299145617593096e-20,1.813197869595786e-155
2,1,3,1.0,9.740912363983657e-21,1.1464595605418543e-155
1,1,3,1.0,9.93573061126333e-21,4.1695238076563546e-156
9,1,3,1.0,7.841840526073402e-21,1.0562676380505431e-156
6,1,3,1.0,4.789103586468199e-21,1.3725257205486556e-155
8,1,3,1.0,4.8848856581975635e-21,3.6613311063880084e-156
5,1,3,1.0,4.496781492653767e-21,6.25955109155931e-156
2,1,3,1.0,3.2030756332783317e-21,1.1464595605418543e-155
1,1,3,1.0,3.2671371459438982e-21,4.1695238076563546e-156
7,1,3,1.0,3.165855894419637e-21,1.813197869595786e-155
0,1,3,1.0,3.067714361692628e-21,1.424423249661566e-155
3,1,3,1.0,1.8734889855250098e-21,1.6707817839977773e-155
6,1,3,1.0,1.8154108269737343e-21,1.3725257205486556e-155
4,1,3,1.0,1.4328248974762535e-21,6.643203227179137e-156
8,1,3,1.0,1.1903857308330177e-21,3.6613311063880084e-156
2,1,3,1.0,1.2141934454496781e-21,1.1464595605418543e-155
5,1,3,1.0,1.1765534486407381e-21,6.25955109155931e-156
9,1,3,1.0,9.774763401244738e-22,1.0562676380505431e-156
6,1,3,1.0,5.96956215905341e-22,1.3725257205486556e-155
4,1,3,1.0,4.711516071974808e-22,6.643203227179137e-156
0,1,3,1.0,4.805746393414304e-22,1.424423249661566e-155
5,1,3,1.0,3.603318506243179e-22,6.25955109155931e-156
9,1,3,1.0,2.993623952957247e-22,1.0562676380505431e-156
8,1,3,1.0,2.900821610415572e-22,3.6613311063880084e-156
1,1,3,1.0,2.8108961404926896e-22,4.1695238076563546e-156
3,1,3,1.0,2.335282324022817e-22,1.6707817839977773e-155
6,1,3,1.0,1.3548749774236788e-22,1.3725257205486556e-155
2,1,3,1.0,1.3128738531235447e-22,1.1464595605418543e-155
7,1,3,1.0,7.236131229710985e-23,1.813197869595786e-155
4,1,3,1.0,7.380853854305205e-23,6.643203227179137e-156
0,1,3,1.0,7.528470931391309e-23,1.424423249661566e-155
8,1,3,1.0,6.583817220097656e-23,3.6613311063880084e-156
2,1,3,1.0,2.4074099048982683e-23,1.1464595605418543e-155
1,1,3,1.0,2.4555581029962337e-23,4.1695238076563546e-156
7,1,3,1.0,2.3794358018033504e-23,1.813197869595786e-155
0,1,3,1.0,2.3056732919474463e-23,1.424423249661566e-155
9,1,3,1.0,2.2341974198970753e-23,1.0562676380505431e-156
6,1,3,1.0,2.2788813682950168e-23,1.3725257205486556e-155
4,1,3,1.0,1.7986220608428124e-23,6.643203227179137e-156
8,1,3,1.0,1.4942886881432377e-23,3.6613311063880084e-156
5,1,3,1.0,8.236030458487337e-24,6.25955109155931e-156
3,1,3,1.0,7.202593946632491e-24,1.6707817839977773e-155
8,1,3,1.0,6.630347857572539e-24,3.6613311063880084e-156
1,1,3,1.0,3.846769322676532e-24,4.1695238076563546e-156
4,1,3,1.0,3.541143499989881e-24,6.643203227179137e-156
9,1,3,1.0,3.2597996489156846e-24,1.0562676380505431e-156
0,1,3,1.0,2.3219684660837565e-24,1.424423249661566e-155
7,1,3,1.0,1.6539475238242796e-24,1.813197869595786e-155
3,1,3,1.0,1.5225413930564404e-24,1.6707817839977773e-155
6,1,3,1.0,1.4753426098716907e-24,1.3725257205486556e-155
5,1,3,1.0,1.2902203075415154e-24,6.25955109155931e-156
8,1,3,1.0,9.673990948973303e-25,3.6613311063880084e-156
2,1,3,1.0,9.86747076795277e-25,1.1464595605418543e-155
9,1,3,1.0,7.398567697351347e-25,1.0562676380505431e-156
1,1,3,1.0,6.4702139191069425e-25,4.1695238076563546e-156
7,1,3,1.0,6.269637287614628e-25,1.813197869595786e-155
6,1,3,1.0,5.2087919311150645e-25,1.3725257205486556e-155
0,1,3,1.0,3.905519522685928e-25,1.424423249661566e-155
2,1,3,1.0,3.2446914619391986e-25,1.1464595605418543e-155
5,1,3,1.0,3.144106026619083e-25,6.25955109155931e-156
3,1,3,1.0,2.7495914626639866e-25,1.6707817839977773e-155
1,1,3,1.0,2.2843506199121874e-25,4.1695238076563546e-156
7,1,3,1.0,2.2135357506949095e-25,1.813197869595786e-155
9,1,3,1.0,1.1590270747488946e-25,1.0562676380505431e-156
0,1,3,1.0,8.255796701491832e-26,1.424423249661566e-155
6,1,3,1.0,7.599873653558305e-26,1.3725257205486556e-155
1,1,3,1.0,6.996063691783098e-26,4.1695238076563546e-156
5,1,3,1.0,7.13598496561876e-26,6.25955109155931e-156
8,1,3,1.0,5.350516773445234e-26,3.6613311063880084e-156
9,1,3,1.0,3.8111947245974384e-26,1.0562676380505431e-156
4,1,3,1.0,2.857609902357243e-26,6.643203227179137e-156
3,1,3,1.0,2.769023995384169e-26,1.6707817839977773e-155
6,1,3,1.0,2.6831842515272597e-26,1.3725257205486556e-155
0,1,3,1.0,2.0118347240374065e-26,1.424423249661566e-155
7,1,3,1.0,1.433038005799234e-26,1.813197869595786e-155
9,1,3,1.0,1.2532239794265605e-26,1.0562676380505431e-156
8,1,3,1.0,1.2143740360643371e-26,3.6613311063880084e-156
5,1,3,1.0,1.1178920188990255e-26,6.25955109155931e-156
4,1,3,1.0,1.0832373663131557e-26,6.643203227179137e-156
2,1,3,1.0,8.549521933376409e-27,1.1464595605418543e-155
3,1,3,1.0,6.747766238720505e-27,1.6707817839977773e-155
1,1,3,1.0,5.606019730476379e-27,4.1695238076563546e-156
0,1,3,1.0,4.9025903897455284e-27,1.424423249661566e-155
7,1,3,1.0,3.492134950962697e-27,1.813197869595786e-155
8,1,3,1.0,2.7561904053570803e-27,3.6613311063880084e-156
9,1,3,1.0,1.963245566300532e-27,1.0562676380505431e-156
2,1,3,1.0,1.8072657060579544e-27,1.1464595605418543e-155
4,1,3,1.0,1.5804945234260673e-27,6.643203227179137e-156
